,Place
1022,"দিল্লী \ নতুন দিল্লী
"
1023,"বস্তি
"
1024,"আঙলোং
"
1025,"ওয়ার্ধা
"
1026,"কালিম্পং
"
1027,"রঙ্গারেড্ডী
"
1028,"বিশাখাপত্তনম
"
1029,"কুলু
"
1030,"অন্ধ্রপ্রদেশ
"
1031,"আগরা
"
1032,"উটি
"
1033,"বীজাপুর
"
1034,"সুপোল
"
1035,"হমীরপুর
"
1036,"ইরোড
"
1037,"নাগপুর
"
1038,"কায়মগঞ্জ
"
1039,"বিজনোর
"
1040,"হোসিয়ারপুর
"
1041,"পন্ডিচেরী
"
1042,"কালিকট
"
1043,"রুদ্রপ্রয়াগ
"
1044,"পালামৌ
"
1045,"কোডারমা
"
1046,"ভিলাই
"
1047,"সাহেবগঙ্জ
"
1048,"নাসিক
"
1049,"সাতরা
"
1050,"এটা
"
1051,"নরওয়ার
"
1052,"দার্জিলিং
"
1053,"হিসার
"
1054,"পূর্ণিয়া
"
1055,"তিনসুকিয়া
"
1056,"পিপলি
"
1057,"হরিদ্বার
"
1058,"সুপোল
"
1059,"সুপোল
"
1060,"পিলানী
"
1061,"রায়চুর
"
1062,"খগড়িয়া
"
1063,"হরিদ্বার
"
1064,"রায়গড়
"
1065,"দুমকা
"
1066,"নেল্লোর
"
1067,"গৌহাটি
"
1068,"সালেম
"
1069,"রায়বেরিলী
"
1070,"পিথোড়াগড়
"
1071,"কার্সিয়াং
"
1072,"ভুবনেশ্বর
"
1073,"গোপালপুর
"
1074,"গোরক্ষপুর
"
1075,"লখিমপুর
"
1076,"অম্বিকাপুর
"
1077,"আনন্দ
"
1078,"শিলং
"
1079,"বিহার শরিফ
"
1080,"চুড়াচাঁদপুর
"
1081,"অমরাবতী
"
1082,"হাজীপুর
"
1083,"গৌড়
"
1084,"কোডারমা
"
1085,"সুপোল
"
1086,"অঙ্কলেশ্বর
"
1087,"সীতাপুর
"
1088,"হলদিয়া
"
1089,"ঝাড়িয়া
"
1090,"ঋষিকেশ
"
1091,"গিরিডি
"
1092,"জম্মু
"
1093,"কালাহান্ডী
"
1094,"সীতাপুর
"
1095,"পন্থনগর
"
1096,"খুর্জা
"
1097,"সমস্তিপুর
"
1098,"হরিদ্বার
"
1099,"এর্নাকুলাম
"
1100,"নয়ডা
"
1101,"গৌড়
"
1102,"পিঞ্জোর
"
1103,"বোম্বাই
"
1104,"কোরবা
"
1105,"খম্মম
"
1106,"রাজৌরী
"
1107,"হরদোই
"
1108,"ডোডা
"
1109,"হাপুর
"
1110,"আমেদাবাদ
"
1111,"কুরুক্ষেত্র
"
1112,"টিটলাগড়
"
1113,"রাঁচী
"
1114,"ছিন্দওয়ারা
"
1115,"সোপোর
"
1116,"মুসৌরি
"
1117,"গান্ধীনগর
"
1118,"যশবন্তপুর
"
1119,"উন্নাও
"
1120,"সাহেবগঙ্জ
"
1121,"হোসিয়ারপুর
"
1122,"উন্নাও
"
1123,"অযোধ্যা
"
1124,"ফরিদাবাদ
"
1125,"অযোধ্যা
"
1126,"আম্বালা
"
1127,"রতলাম
"
1128,"পন্ডিচেরী
"
1129,"কাঞ্চী
"
1130,"পিঁপরী
"
1131,"খুর্জা
"
1132,"ঝুন্ঝুন
"
1133,"রায়চুর
"
1134,"বিলাসপুর
"
1135,"পুরী
"
1136,"গিরিডি
"
1137,"হায়দ্রাবাদ
"
1138,"উইলিয়ামনগর
"
1139,"তুয়েনসাঙ
"
1140,"গয়া
"
1141,"নয়াগাঁও
"
1142,"কোরবা
"
1143,"তুয়েনসাঙ
"
1144,"জামনগর
"
1145,"বুন্দলশহর
"
1146,"কোয়েম্বাটুর
"
1147,"জোয়াই
"
1148,"কার্সিয়াং
"
1149,"বাঁকুড়া
"
1150,"ঋষিকেশ
"
1151,"মুম্বই
"
1152,"চম্পাবত
"
1153,"মোতিহারি
"
1154,"মীরাপুর
"
1155,"টুমকুর
"
1156,"সাহেবগঙ্জ
"
1157,"ত্রিবান্দ্রম
"
1158,"বেরাবল
"
1159,"দমো
"
1160,"হরিদ্বার
"
1161,"ঋষিকেশ
"
1162,"রামপুর
"
1163,"কোচবিহার
"
1164,"নয়াগাঁও
"
1165,"আকবরপুর
"
1166,"কম্পিল
"
1167,"সুন্দরগড়
"
1168,"ভীলবাড়া
"
1169,"এটা
"
1170,"সম্বলপুর
"
1171,"কন্যাকুমারী
"
1172,"হাপুর
"
1173,"উদয়পুর
"
1174,"ভূপাল
"
1175,"জলগাঁও
"
1176,"পূর্ণিয়া
"
1177,"দেবরিয়া
"
1178,"মোতিহারি
"
1179,"হরিদ্বার
"
1180,"জোয়াই
"
1181,"কোয়েম্বাটুর
"
1182,"ইটানগর
"
1183,"চম্পাবত
"
1184,"বুন্দলশহর
"
1185,"কার্সিয়াং
"
1186,"চিপলূন
"
1187,"রঙ্গারেড্ডী
"
1188,"সিমলা
"
1189,"সন্ত রবিদাস নগর
"
1190,"মাদুরাই
"
1191,"ফিরোজাবাদ
"
1192,"অঙ্কলেশ্বর
"
1193,"গাজীপুর
"
1194,"দার্জিলিং
"
1195,"বস্তি
"
1196,"হজারীবাগ
"
1197,"রাজামুন্দ্রি
"
1198,"সন্ত রবিদাস নগর
"
1199,"সালেম
"
1200,"কুর্গ
"
1201,"হায়দ্রাবাদ
"
1202,"রাঁচী
"
1203,"আনন্দ
"
1204,"হোসিয়ারপুর
"
1205,"জয়পুর
"
1206,"জয়শলমীর
"
1207,"সুন্দরগড়
"
1208,"চাঙলাঙ
"
1209,"কোহিমা
"
1210,"উটি
"
1211,"পন্ডিচেরী
"
1212,"পন্থনগর
"
1213,"ঔরঙ্গাবাদ
"
1214,"হাজীপুর
"
1215,"চাঙলাঙ
"
1216,"ঝুন্ঝুন
"
1217,"নলগোন্ডা
"
1218,"মান্ডী
"
1219,"কাটরা
"
1220,"হাম্পী
"
1221,"কোচি
"
1222,"ইটানগর
"
1223,"লোহারদাগা
"
1224,"তামব্রম
"
1225,"বাঁকুড়া
"
1226,"গঙ্গানগর
"
1227,"কাটরা
"
1228,"সুপোল
"
1229,"পুরী
"
1230,"হনুমানগড়
"
1231,"আগরা
"
1232,"আগরা
"
1233,"লোহারদাগা
"
1234,"রামনাথপুরম
"
1235,"পালামৌ
"
1236,"ফতেহগড়
"
1237,"আইজল
"
1238,"নয়ডা
"
1239,"দেরাদুন
"
1240,"হাম্পী
"
1241,"গিরিডি
"
1242,"ডিব্রুগড়
"
1243,"কোলকাতা
"
1244,"রামগড়
"
1245,"কালাহান্ডী
"
1246,"কাটরা
"
1247,"বুন্দলশহর
"
1248,"ঘাটশিলা
"
1249,"সমস্তিপুর
"
1250,"অযোধ্যা
"
1251,"পাঠানকোট
"
1252,"ঝাঁসী
"
1253,"চিপলূন
"
1254,"ওয়ার্ধা
"
1255,"সমস্তিপুর
"
1256,"নাসিক
"
1257,"কালিকট
"
1258,"ভরতপুর
"
1259,"চেন্নাই
"
1260,"গাজীপুর
"
1261,"হল্দোয়ানী
"
1262,"খগড়িয়া
"
1263,"কালিম্পং
"
1264,"পাবাপুরী
"
1265,"গ্যাংটক
"
1266,"ত্রিপুরা
"
1267,"দিল্লী \ নতুন দিল্লী
"
1268,"দেরাদুন
"
1269,"বীদর
"
1270,"পুনা
"
1271,"কোচিন
"
1272,"শ্রীগঙ্গানগর
"
1273,"খম্মম
"
1274,"ত্রিচি
"
1275,"আসানসোল
"
1276,"ঋষিকেশ
"
1277,"গোরক্ষপুর
"
1278,"কোডারমা
"
1279,"আঙলোং
"
1280,"অন্ধ্রপ্রদেশ
"
1281,"নরওয়ার
"
1282,"আগরতলা
"
1283,"চাঙলাঙ
"
1284,"বিজনোর
"
1285,"আমেদাবাদ
"
1286,"টিকমগড়
"
1287,"রাজকোট
"
1288,"কেদারনাথ
"
1289,"বীজাপুর
"
1290,"মীরাঠ
"
1291,"কাঞ্চী
"
1292,"সুন্দরগড়
"
1293,"নরওয়ার
"
1294,"হল্দোয়ানী
"
1295,"সিমডেগা
"
1296,"গুমলা
"
1297,"বেলগাঁও
"
1298,"হল্দোয়ানী
"
1299,"ইম্ফল
"
1300,"বীদর
"
1301,"মির্জাপুর
"
1302,"গোয়ালিয়র
"
1303,"মীরাপুর
"
1304,"রায়বেরিলী
"
1305,"পুরী
"
1306,"কুলু
"
1307,"মুসৌরি
"
1308,"বীজাপুর
"
1309,"বিহার
"
1310,"জলন্ধর
"
1311,"জামসেদপুর
"
1312,"সিমলা
"
1313,"লখিমপুর-খিরি
"
1314,"বোম্বাই
"
1315,"হাফলাং
"
1316,"চিকম্যাঙ্গালোর
"
1317,"রায়গড়
"
1318,"সোপোর
"
1319,"বর্ধমান
"
1320,"ফতুহা
"
1321,"বস্তি
"
1322,"জব্বলপুর
"
1323,"চাঙলাঙ
"
1324,"অবোহর
"
1325,"ভদ্রক
"
1326,"নরওয়ার
"
1327,"কালিকট
"
1328,"মধুবনী
"
1329,"ত্রিবান্দ্রম
"
1330,"কাটরা
"
1331,"বিজয়বাড়া
"
1332,"জামতারা
"
1333,"তুরা
"
1334,"পান্ডারপুর
"
1335,"ভাস্কো-দা-গামা
"
1336,"নয়ডা
"
1337,"রায়চুর
"
1338,"কুলু
"
1339,"আকোলা
"
1340,"আম্বালা
"
1341,"জামনগর
"
1342,"ঋষিকেশ
"
1343,"পান্ডারপুর
"
1344,"পোর্ট ব্লেয়ার
"
1345,"পন্ডিচেরী
"
1346,"তুয়েনসাঙ
"
1347,"বালেশ্বর
"
1348,"দেরাদুন
"
1349,"চন্ডীগড়
"
1350,"হাম্পী
"
1351,"কোলকাতা
"
1352,"শ্রীকাকুলাম
"
1353,"গৌহাটি
"
1354,"রোসরা
"
1355,"অবোহর
"
1356,"ইদুকী
"
1357,"দুর্গাপুর
"
1358,"ভুবনেশ্বর
"
1359,"নরওয়ার
"
1360,"ভাস্কো-দা-গামা
"
1361,"চেন্নাই
"
1362,"ভিন্ড
"
1363,"জয়শলমীর
"
1364,"আজমীর
"
1365,"পাবাপুরী
"
1366,"উন্নাও
"
1367,"চম্পারণ
"
1368,"জয়শলমীর
"
1369,"হরিদ্বার
"
1370,"ডিব্রুগড়
"
1371,"ত্রিপুরা
"
1372,"এলাহাবাদ
"
1373,"আদিলাবাদ
"
1374,"জামনগর
"
1375,"গৌড়
"
1376,"অঙ্কলেশ্বর
"
1377,"আগরা
"
1378,"দুর্গাপুর
"
1379,"শিলচর
"
1380,"মোতিহারি
"
1381,"নাগপুর
"
1382,"রোপাড়
"
1383,"বোম্বাই
"
1384,"রত্নাগিরি
"
1385,"ফৈজালাবাদ
"
1386,"কোট্টায়াম
"
1387,"জব্বলপুর
"
1388,"পোর্ট ব্লেয়ার
"
1389,"বারমের
"
1390,"টিটলাগড়
"
1391,"তিনসুকিয়া
"
1392,"গান্ধীনগর
"
1393,"মেহসানা
"
1394,"গৌহাটি
"
1395,"মুসৌরি
"
1396,"কায়মগঞ্জ
"
1397,"কুর্গ
"
1398,"সোপোর
"
1399,"দিল্লী \ নতুন দিল্লী
"
1400,"কোয়েম্বাটুর
"
1401,"ফিরোজপুর
"
1402,"দমো
"
1403,"বারমের
"
1404,"ঘাটমপুর
"
1405,"শ্রীনগর
"
1406,"রাজামুন্দ্রি
"
1407,"গুমলা
"
1408,"হল্দোয়ানী
"
1409,"গান্ধীনগর
"
1410,"রত্নাগড়
"
1411,"মান্ডী
"
1412,"ত্রিচি
"
1413,"পিলিভিত
"
1414,"কন্যাকুমারী
"
1415,"এটা
"
1416,"অনন্তনাগ
"
1417,"আসানসোল
"
1418,"ফিরোজাবাদ
"
1419,"ভদ্রক
"
1420,"আগরা
"
1421,"চুড়াচাঁদপুর
"
1422,"আকবরপুর
"
1423,"ব্যাঙ্গালোর
"
1424,"রত্নাগিরি
"
1425,"ঝাড়িয়া
"
1426,"পান্ডারপুর
"
1427,"মোতিহারি
"
1428,"থানে
"
1429,"কুর্গ
"
1430,"উদয়পুর
"
1431,"বারমের
"
1432,"বিজয়বাড়া
"
1433,"ভেলোর
"
1434,"বিলাসপুর
"
1435,"অবোহর
"
1436,"পন্ডিচেরী
"
1437,"তামব্রম
"
1438,"মান্ডী
"
1439,"উদয়পুর
"
1440,"চাইবাসা
"
1441,"আম্বালা
"
1442,"ঋষিকেশ
"
1443,"জামনগর
"
1444,"কাঞ্চী
"
1445,"জামনগর
"
1446,"আনন্দ
"
1447,"ছিন্দওয়ারা
"
1448,"টিকমগড়
"
1449,"ভিন্ড
"
1450,"বল্লভগড়
"
1451,"দমো
"
1452,"সুপোল
"
1453,"ভদ্রক
"
1454,"ইটারসী
"
1455,"ফিরোজপুর
"
1456,"মীরাপুর
"
1457,"পুরুলিয়া
"
1458,"উন্নাও
"
1459,"মোগোকচোয়াং
"
1460,"পিঁপরী
"
1461,"ভিলাই
"
1462,"বালেশ্বর
"
1463,"নয়ডা
"
1464,"কুর্গ
"
1465,"আকবরপুর
"
1466,"গ্যাংটক
"
1467,"মুসৌরি
"
1468,"রায়চুর
"
1469,"ভিলাই
"
1470,"ইটারসী
"
1471,"ডিমাপুর
"
1472,"বিহার
"
1473,"নরওয়ার
"
1474,"বীদর
"
1475,"রায়বেরিলী
"
1476,"দুর্গাপুর
"
1477,"বোম্বাই
"
1478,"ফৈজাবাদ
"
1479,"কম্পিল
"
1480,"দেবরিয়া
"
1481,"মথুরা
"
1482,"ইরোড
"
1483,"আকোলা
"
1484,"জোয়াই
"
1485,"অমরাবতী
"
1486,"রঙ্গারেড্ডী
"
1487,"গৌড়
"
1488,"শিমোগা
"
1489,"ডিন্ডিগুল
"
1490,"নয়াগাঁও
"
1491,"উটি
"
1492,"মধুবনী
"
1493,"ঔরঙ্গাবাদ
"
1494,"হিসার
"
1495,"অঙ্কলেশ্বর
"
1496,"নাসিক
"
1497,"অবোহর
"
1498,"ডোডা
"
1499,"ভদোদরা
"
1500,"হমীরপুর
"
1501,"কালাহান্ডী
"
1502,"কুর্গ
"
1503,"খুর্জা
"
1504,"খগড়িয়া
"
1505,"পান্ডারপুর
"
1506,"কালাহান্ডী
"
1507,"আদিলাবাদ
"
1508,"গোয়া
"
1509,"খুর্জা
"
1510,"বিজনোর
"
1511,"মীরাপুর
"
1512,"অনন্তপুর
"
1513,"বারাণসী \ বেনারস
"
1514,"দমো
"
1515,"গয়া
"
1516,"রাজগড়
"
1517,"মাদুরাই
"
1518,"জয়শলমীর
"
1519,"জম্মু
"
1520,"হরদোই
"
1521,"ভিলাই
"
1522,"কুরুক্ষেত্র
"
1523,"হোসিয়ারপুর
"
1524,"হাজীপুর
"
1525,"রতলাম
"
1526,"বিজয়বাড়া
"
1527,"খুর্জা
"
1528,"ওয়ার্ধা
"
1529,"এলাহাবাদ
"
1530,"কোলকাতা
"
1531,"গৌহাটি
"
1532,"এটা
"
1533,"চোপন
"
1534,"পোর্ট ব্লেয়ার
"
1535,"সমস্তিপুর
"
1536,"বুন্দলশহর
"
1537,"সোমনাথ
"
1538,"রাজৌরী
"
1539,"গোড্ডা
"
1540,"নরওয়ার
"
1541,"বোকারো
"
1542,"নাগপুর
"
1543,"পন্থনগর
"
1544,"রাজগড়
"
1545,"এর্নাকুলাম
"
1546,"পুরী
"
1547,"হমীরপুর
"
1548,"শ্রীকাকুলাম
"
1549,"লখিমপুর-খিরি
"
1550,"শিবসাগর
"
1551,"হমীরপুর
"
1552,"ত্রিবান্দ্রম
"
1553,"হাসান
"
1554,"বাঁকুড়া
"
1555,"আঙলোং
"
1556,"পুরুলিয়া
"
1557,"শ্রীগঙ্গানগর
"
1558,"বেগুসরাই
"
1559,"গোড্ডা
"
1560,"রায়বেরিলী
"
1561,"ইন্দোর
"
1562,"ফৈজালাবাদ
"
1563,"নয়াগাঁও
"
1564,"পুনা
"
1565,"আদিলাবাদ
"
1566,"রীবা
"
1567,"কাঞ্চী
"
1568,"অযোধ্যা
"
1569,"বল্লভগড়
"
1570,"রামনাথপুরম
"
1571,"আদিলাবাদ
"
1572,"কোয়েম্বাটুর
"
1573,"রাঁচী
"
1574,"আহমদনগর
"
1575,"দুর্গ
"
1576,"রায়গড়
"
1577,"মেহসানা
"
1578,"মাইসোর
"
1579,"পোর্ট ব্লেয়ার
"
1580,"আনন্দ
"
1581,"লেহ
"
1582,"কোরবা
"
1583,"অযোধ্যা
"
1584,"ভদোদরা
"
1585,"বেরাবল
"
1586,"বালেশ্বর
"
1587,"ইটারসী
"
1588,"গোরক্ষপুর
"
1589,"বেলগাঁও
"
1590,"ঘাটমপুর
"
1591,"উটি
"
1592,"চম্পাবত
"
1593,"দেরাদুন
"
1594,"সম্বলপুর
"
1595,"জামনগর
"
1596,"কোলাপুর
"
1597,"উটি
"
1598,"বারমের
"
1599,"ইম্ফল
"
1600,"সুন্দরগড়
"
1601,"পিঁপরী
"
1602,"হাসান
"
1603,"পাটনা
"
1604,"ভিন্ড
"
1605,"ডিমাপুর
"
1606,"ফিরোজপুর
"
1607,"সীতাপুর
"
1608,"থানে
"
1609,"নৈনিতাল
"
1610,"গিরিডি
"
1611,"মাধেপুরা
"
1612,"উন্নাও
"
1613,"আগরতলা
"
1614,"ধর্মশালা
"
1615,"অঙ্কলেশ্বর
"
1616,"বরোদা
"
1617,"বেল্লোরী
"
1618,"গুমলা
"
1619,"লোহারদাগা
"
1620,"রোপাড়
"
1621,"ভাস্কো-দা-গামা
"
1622,"সেনাপতি
"
1623,"ডিমাপুর
"
1624,"সোলান
"
1625,"বরোদা
"
1626,"সোপোর
"
1627,"মাদুরাই
"
1628,"দমো
"
1629,"টুমকুর
"
1630,"রত্নাগড়
"
1631,"গঙ্গানগর
"
1632,"আম্বালা
"
1633,"ভোজ
"
1634,"আহমদনগর
"
1635,"ফিরোজপুর
"
1636,"তুতিকোরিন
"
1637,"জলগাঁও
"
1638,"নাদেড়
"
1639,"জলগাঁও
"
1640,"গোয়া
"
1641,"মথুরা
"
1642,"রাজামুন্দ্রি
"
1643,"গ্যাংটক
"
1644,"ঋষিকেশ
"
1645,"মোগোকচোয়াং
"
1646,"পানাজি
"
1647,"গ্যাংটক
"
1648,"দেরাদুন
"
1649,"এর্নাকুলাম
"
1650,"পূর্ণিয়া
"
1651,"কায়মগঞ্জ
"
1652,"কোচিন
"
1653,"গৌহাটি
"
1654,"খুর্জা
"
1655,"রোপাড়
"
1656,"বিহার শরিফ
"
1657,"গোরক্ষপুর
"
1658,"ব্যাঙ্গালোর
"
1659,"ফরিদাবাদ
"
1660,"জয়পুর
"
1661,"সমস্তিপুর
"
1662,"হাফলাং
"
1663,"গঙ্গানগর
"
1664,"ত্রিচি
"
1665,"আকোলা
"
1666,"বাঁকুড়া
"
1667,"অঙ্কলেশ্বর
"
1668,"বারঙ্গল
"
1669,"পানাজি
"
1670,"রায়বেরিলী
"
1671,"মথুরা
"
1672,"জয়পুর
"
1673,"হমীরপুর
"
1674,"ত্রিচি
"
1675,"দেরাদুন
"
1676,"শিমোগা
"
1677,"রামপুর
"
1678,"চেন্নাই
"
1679,"সোলান
"
1680,"বস্তি
"
1681,"জামতারা
"
1682,"যশবন্তপুর
"
1683,"নেল্লোর
"
1684,"জলন্ধর
"
1685,"বাঁশবাড়া
"
1686,"ইদুকী
"
1687,"খুর্জা
"
1688,"মথুরা
"
1689,"ডোডা
"
1690,"গোয়ালিয়র
"
1691,"বস্তি
"
1692,"ওয়ার্ধা
"
1693,"রায়চুর
"
1694,"বিহার শরিফ
"
1695,"জামসেদপুর
"
1696,"উইলিয়ামনগর
"
1697,"চম্পারণ
"
1698,"আকোলা
"
1699,"দেওঘর
"
1700,"তুরা
"
1701,"মুসৌরি
"
1702,"বিহার
"
1703,"মাদুরাই
"
1704,"মীরাঠ
"
1705,"বোকারো
"
1706,"কুলু
"
1707,"আম্বালা
"
1708,"কাভারত্তি
"
1709,"মীরাপুর
"
1710,"গয়া
"
1711,"আনন্দ
"
1712,"জয়শলমীর
"
1713,"ফতেহগড়
"
1714,"নাদেড়
"
1715,"জামসেদপুর
"
1716,"বাঁকুড়া
"
1717,"আকোলা
"
1718,"ভূপাল
"
1719,"ফৈজাবাদ
"
1720,"ফিরোজাবাদ
"
1721,"সাতরা
"
1722,"ফৈজাবাদ
"
1723,"জলপাইগুড়ি
"
1724,"তঞ্জাভুর
"
1725,"ঘাটশিলা
"
1726,"শ্রীকাকুলাম
"
1727,"ইরোড
"
1728,"দেরাদুন
"
1729,"মবানা
"
1730,"ধানবাদ
"
1731,"জয়শলমীর
"
1732,"রঙ্গারেড্ডী
"
1733,"বাঁশবাড়া
"
1734,"কম্পিল
"
1735,"প্রকাশম
"
1736,"মান্ডী
"
1737,"কোহিমা
"
1738,"ভিলাই
"
1739,"মান্ডী
"
1740,"হাজীপুর
"
1741,"নয়াগাঁও
"
1742,"কাটরা
"
1743,"হমীরপুর
"
1744,"ফতেহগড়
"
1745,"পিলিভিত
"
1746,"কালিম্পং
"
1747,"আহমদনগর
"
1748,"কোচবিহার
"
1749,"কালাহান্ডী
"
1750,"জয়পুর
"
1751,"নাদেড়
"
1752,"সাহেবগঙ্জ
"
1753,"ইন্দোর
"
1754,"দুর্গ
"
1755,"রীবা
"
1756,"মুসৌরি
"
1757,"পিথোড়াগড়
"
1758,"জলন্ধর
"
1759,"বস্তি
"
1760,"মীরাপুর
"
1761,"আলোয়ার
"
1762,"ব্যাঙ্গালোর
"
1763,"বারাণসী \ বেনারস
"
1764,"কার্সিয়াং
"
1765,"কোলাপুর
"
1766,"সমস্তিপুর
"
1767,"সোমনাথ
"
1768,"প্রকাশম
"
1769,"থানে
"
1770,"চিপলূন
"
1771,"রীবা
"
1772,"তামব্রম
"
1773,"অমৃতসর
"
1774,"ডিব্রুগড়
"
1775,"সোলান
"
1776,"বেতুল
"
1777,"কার্সিয়াং
"
1778,"চাইবাসা
"
1779,"আহমদনগর
"
1780,"মাধেপুরা
"
1781,"রায়গড়
"
1782,"কটক
"
1783,"হায়দ্রাবাদ
"
1784,"কাটিহার
"
1785,"গোড্ডা
"
1786,"অনন্তপুর
"
1787,"আমেদাবাদ
"
1788,"বারাণসী \ বেনারস
"
1789,"রোসরা
"
1790,"রীবা
"
1791,"সোপোর
"
1792,"উটি
"
1793,"চম্পারণ
"
1794,"চিকম্যাঙ্গালোর
"
1795,"লোহারদাগা
"
1796,"গ্যাংটক
"
1797,"জব্বলপুর
"
1798,"বেল্লোরী
"
1799,"কন্যাকুমারী
"
1800,"ঝারসুগড়া
"
1801,"নাসিক
"
1802,"টিকমগড়
"
1803,"খুর্জা
"
1804,"টুমকুর
"
1805,"আঙলোং
"
1806,"ঝুন্ঝুন
"
1807,"সোপোর
"
1808,"ব্যাঙ্গালোর
"
1809,"রায়রঙ্গপুর
"
1810,"চোপন
"
1811,"এর্নাকুলাম
"
1812,"হায়দ্রাবাদ
"
1813,"গাজীপুর
"
1814,"ডিমাপুর
"
1815,"পোর্ট ব্লেয়ার
"
1816,"লেহ
"
1817,"চেন্নাই
"
1818,"অন্ধ্রপ্রদেশ
"
1819,"বিহার শরিফ
"
1820,"অমরাবতী
"
1821,"বীদর
"
1822,"রুদ্রপ্রয়াগ
"
1823,"মেহসানা
"
1824,"হরিদ্বার
"
1825,"ভীলবাড়া
"
1826,"গৌহাটি
"
1827,"আমেদাবাদ
"
1828,"সিমডেগা
"
1829,"চম্পারণ
"
1830,"জলপাইগুড়ি
"
1831,"কুর্গ
"
1832,"আগরতলা
"
1833,"বীজাপুর
"
1834,"রোসরা
"
1835,"আলোয়ার
"
1836,"অবোহর
"
1837,"বারঙ্গল
"
1838,"উটি
"
1839,"দুমকা
"
1840,"আম্বালা
"
1841,"জামসেদপুর
"
1842,"মির্জাপুর
"
1843,"ধর্মশালা
"
1844,"ভিন্ড
"
1845,"হাজীপুর
"
1846,"অনন্তপুর
"
1847,"ইটারসী
"
1848,"সালেম
"
1849,"হাজীপুর
"
1850,"কোয়েম্বাটুর
"
1851,"দেরাদুন
"
1852,"সালেম
"
1853,"আহমদনগর
"
1854,"গৌহাটি
"
1855,"কোডারমা
"
1856,"পিঞ্জোর
"
1857,"নরওয়ার
"
1858,"পালামৌ
"
1859,"রত্নাগিরি
"
1860,"সম্বলপুর
"
1861,"হল্দোয়ানী
"
1862,"পান্ডারপুর
"
1863,"অনন্তনাগ
"
1864,"কুরুক্ষেত্র
"
1865,"সিমডেগা
"
1866,"গৌড়
"
1867,"নয়ডা
"
1868,"নরওয়ার
"
1869,"গুমলা
"
1870,"পিলিভিত
"
1871,"সিমডেগা
"
1872,"শ্রীনগর
"
1873,"ধারোয়ার
"
1874,"বর্ধমান
"
1875,"শ্রীনগর
"
1876,"পন্ডিচেরী
"
1877,"তিনসুকিয়া
"
1878,"রাজৌরী
"
1879,"গোড্ডা
"
1880,"চাতরা
"
1881,"লেহ
"
1882,"গোয়ালিয়র
"
1883,"ডোডা
"
1884,"অযোধ্যা
"
1885,"গোরক্ষপুর
"
1886,"চন্ডীগড়
"
1887,"কোডারমা
"
1888,"সুপোল
"
1889,"কালিম্পং
"
1890,"কোয়েম্বাটুর
"
1891,"হাপুর
"
1892,"বিজনোর
"
1893,"গান্ধীনগর
"
1894,"অমৃতসর
"
1895,"রঙ্গারেড্ডী
"
1896,"দমো
"
1897,"হনুমানগড়
"
1898,"মাধেপুরা
"
1899,"ফতুহা
"
1900,"নাদেড়
"
1901,"লোহারদাগা
"
1902,"দেওঘর
"
1903,"ধারোয়ার
"
1904,"হোশাঙ্গাবাদ
"
1905,"ইদুকী
"
1906,"হল্দোয়ানী
"
1907,"চুড়াচাঁদপুর
"
1908,"বিজয়বাড়া
"
1909,"কুর্গ
"
1910,"কার্সিয়াং
"
1911,"লখিমপুর-খিরি
"
1912,"কার্সিয়াং
"
1913,"পুনা
"
1914,"হাসান
"
1915,"উইলিয়ামনগর
"
1916,"জম্মু
"
1917,"বরৌনী
"
1918,"ফিরোজপুর
"
1919,"ভিলাই
"
1920,"রতলাম
"
1921,"আলীগড়
"
1922,"হাজীপুর
"
1923,"হল্দোয়ানী
"
1924,"কটক
"
1925,"পান্ডারপুর
"
1926,"বারমের
"
1927,"বোকারো
"
1928,"নাসিক
"
1929,"ফরিদাবাদ
"
1930,"পূর্ণিয়া
"
1931,"বিজয়বাড়া
"
1932,"ঝারসুগড়া
"
1933,"রোপাড়
"
1934,"অনন্তনাগ
"
1935,"নাদেড়
"
1936,"টুমকুর
"
1937,"বিজয়বাড়া
"
1938,"কোচবিহার
"
1939,"চম্পাবত
"
1940,"ফৈজাবাদ
"
1941,"গুন্টুর
"
1942,"ভিন্ড
"
1943,"মাধেপুরা
"
1944,"হাজীপুর
"
1945,"চাইবাসা
"
1946,"বারাণসী \ বেনারস
"
1947,"নৈনিতাল
"
1948,"দমো
"
1949,"যশবন্তপুর
"
1950,"তঞ্জাভুর
"
1951,"জব্বলপুর
"
1952,"দেবরিয়া
"
1953,"মান্ডী
"
1954,"নলগোন্ডা
"
1955,"কাটরা
"
1956,"কনৌজ
"
1957,"অনন্তনাগ
"
1958,"বর্ধমান
"
1959,"ত্রিবান্দ্রম
"
1960,"রাঁচী
"
1961,"ডোডা
"
1962,"রায়রঙ্গপুর
"
1963,"মাইসোর
"
1964,"পুরী
"
1965,"লখিমপুর
"
1966,"পুনা
"
1967,"প্রকাশম
"
1968,"রঙ্গারেড্ডী
"
1969,"অনন্তপুর
"
1970,"কুরুক্ষেত্র
"
1971,"গয়া
"
1972,"বিশাখাপত্তনম
"
1973,"এটা
"
1974,"নরকটিয়াগঞ্জ
"
1975,"তামব্রম
"
1976,"সন্ত রবিদাস নগর
"
1977,"গান্ধীনগর
"
1978,"কায়মগঞ্জ
"
1979,"ফিরোজপুর
"
1980,"অযোধ্যা
"
1981,"লখিমপুর-খিরি
"
1982,"রায়বেরিলী
"
