,Place
1129,"इलाहाबाद
"
1130,"डिंडीगुल
"
1131,"मोतिहारी
"
1132,"त्र्यंबकेश्र्वर
"
1133,"सातारा
"
1134,"वड्डी
"
1135,"सांगोला
"
1136,"भोपाळ
"
1137,"तंजावर
"
1138,"इटारसी
"
1139,"उदगाव
"
1140,"राहुरी
"
1141,"बड़ौदा
"
1142,"होशंगाबाद
"
1143,"लोणार
"
1144,"रांची
"
1145,"भरतपूर
"
1146,"अबोहर
"
1147,"दीमापूर
"
1148,"करवीर
"
1149,"आग्रा
"
1150,"बिहार शरीफ़
"
1151,"जलंधर
"
1152,"मीरापूर
"
1153,"सिंधुदुर्ग
"
1154,"हरदोई
"
1155,"रत्नागढ़
"
1156,"दार्जिलिंग
"
1157,"सांगली
"
1158,"बिजनौर
"
1159,"भद्रक
"
1160,"जामखेड
"
1161,"राजौरी
"
1162,"उमरगा
"
1163,"लखीमपूर-खीरी
"
1164,"गणेशवाडी
"
1165,"होशंगाबाद
"
1166,"पावापुरी
"
1167,"कोच्ची
"
1168,"गोंडा
"
1169,"वारंगल
"
1170,"खंडाळा
"
1171,"कलिंपोंग
"
1172,"झरिया
"
1173,"गोवा
"
1174,"अनंतनाग
"
1175,"बिजनौर
"
1176,"महाड
"
1177,"पॉन्डिचेरी
"
1178,"जामताड़ा
"
1179,"आटपाडी
"
1180,"राजापूर
"
1181,"बिजापूर
"
1182,"बीदर
"
1183,"डेहराडून
"
1184,"कुंडल
"
1185,"नागपूर
"
1186,"दुर्गापूर
"
1187,"कागल
"
1188,"वाशी
"
1189,"कूर्ग
"
1190,"भोपाळ
"
1191,"देहू
"
1192,"ठाणे
"
1193,"लाड़नू
"
1194,"फतुहा
"
1195,"उल्हासनगर
"
1196,"विजयवाड़ा
"
1197,"अमरावती
"
1198,"उदगाव
"
1199,"चाईबासा
"
1200,"दीमापूर
"
1201,"आसनसोल
"
1202,"वल्लभग़ड
"
1203,"तुळजापूर
"
1204,"कोल्हापूर
"
1205,"श्रीनगर
"
1206,"तुएनसांग
"
1207,"चिपळून
"
1208,"नेल्लूर
"
1209,"लोणावळा
"
1210,"कालाहांडी
"
1211,"कानपूर
"
1212,"रामनाथपुरम
"
1213,"गुड़गाव
"
1214,"नंदूरबार
"
1215,"दरभंगा
"
1216,"कात्रज
"
1217,"प्रयाग
"
1218,"आइजोल
"
1219,"रांची
"
1220,"रतलाम
"
1221,"मिरज
"
1222,"संगमनेर
"
1223,"झुंझुनू
"
1224,"ज्योतीबा
"
1225,"एर्नाकुलम
"
1226,"श्रीरामपूर
"
1227,"राहुरी
"
1228,"विलासपूर
"
1229,"लोणार
"
1230,"अलीगढ
"
1231,"चंदगड
"
1232,"प्रकाशम
"
1233,"फलटन
"
1234,"सोपोर
"
1235,"चंपावत
"
1236,"जालना
"
1237,"लोणावळा
"
1238,"अनंतनाग
"
1239,"कोईमतूर
"
1240,"नेसरी
"
1241,"चांगलांग
"
1242,"महाबळेश्वर
"
1243,"पणजी
"
1244,"होशियारपूर
"
1245,"लखीमपूर
"
1246,"हल्दिया
"
1247,"कवरत्ती
"
1248,"कम्पिल
"
1249,"कामेवाडी
"
1250,"कलकत्ता
"
1251,"इस्लामपूर
"
1252,"सुंदरगड
"
1253,"पिपली
"
1254,"बैंगलोर
"
1255,"शिरूर
"
1256,"धारवाड़
"
1257,"सोलापूर
"
1258,"अलीगढ
"
1259,"लेह
"
1260,"कटिहार
"
1261,"उन्नाव
"
1262,"गुंटूर
"
1263,"अमृतसर
"
1264,"दार्जिलिंग
"
1265,"नेवाशे
"
1266,"फैजाबाद
"
1267,"हुपरी
"
1268,"रामपूर
"
1269,"होशंगाबाद
"
1270,"कारवार
"
1271,"तुळजापूर
"
1272,"कुरुक्षेत्र
"
1273,"करमाळा
"
1274,"बिजापूर
"
1275,"बोकारो
"
1276,"हैद्राबाद
"
1277,"यवतमाळ
"
1278,"कलकत्ता
"
1279,"जमशेदपूर
"
1280,"कासेगाव
"
1281,"समस्तीपूर
"
1282,"पिपली
"
1283,"आटपाडी
"
1284,"कोच्ची
"
1285,"चूड़ाचांदपूर
"
1286,"समस्तीपूर
"
1287,"रायगड
"
1288,"चंद्रपूर
"
1289,"अकलूज
"
1290,"काँची
"
1291,"कालाहांडी
"
1292,"सिलचर
"
1293,"हल्दिया
"
1294,"कराड
"
1295,"कुरुक्षेत्र
"
1296,"खेड
"
1297,"भद्रक
"
1298,"परांडा
"
1299,"फलटन
"
1300,"कोचीन
"
1301,"लखनौ
"
1302,"शिमोगा
"
1303,"बांकुड़ा
"
1304,"रामटेक
"
1305,"लोणावळा
"
1306,"वास्को द गामा
"
1307,"श्रीगोंदा
"
1308,"भोपाळ
"
1309,"नाशिक
"
1310,"परभणी
"
1311,"लोणार
"
1312,"खगड़िया
"
1313,"ऊटी
"
1314,"मधेपुरा
"
1315,"लखीमपूर
"
1316,"माळशीरस
"
1317,"धारवाड़
"
1318,"रायरंगपूर
"
1319,"भिंड
"
1320,"हल्द्वानी
"
1321,"हापुड़
"
1322,"आज़मगढ़
"
1323,"विशाखापट्टनम
"
1324,"हिंगोली
"
1325,"र्शिडी
"
1326,"बस्ती
"
1327,"गोंडा
"
1328,"पारनेर
"
1329,"मधुबनी
"
1330,"दिल्ली नई दिल्ली
"
1331,"पलामू
"
1332,"चूड़ाचांदपूर
"
1333,"मलकापूर
"
1334,"वाळवा
"
1335,"अहमदाबाद
"
1336,"बोकारो
"
1337,"हलकर्णी
"
1338,"नौगांव
"
1339,"होशंगाबाद
"
1340,"अमरावती
"
1341,"इंदौर
"
1342,"चंदगड
"
1343,"सोलापूर
"
1344,"इरोड
"
1345,"रायरंगपूर
"
1346,"सोमनाथ
"
1347,"यशवंतपूर
"
1348,"भोगावती
"
1349,"इस्लामपूर
"
1350,"कोचीन
"
1351,"लाड़नू
"
1352,"जयसिंगपूर
"
1353,"इंफाळ
"
1354,"बेगूसराय
"
1355,"जालना
"
1356,"लुधियाना
"
1357,"कटिहार
"
1358,"दमोह
"
1359,"अकोला
"
1360,"संबलपूर
"
1361,"देहू
"
1362,"बीदर
"
1363,"माधवनगर
"
1364,"कम्पिल
"
1365,"पुरी
"
1366,"मिर्जापूर
"
1367,"कुरुक्षेत्र
"
1368,"उल्हासनगर
"
1369,"भिवंडी
"
1370,"त्रिवेन्द्रम
"
1371,"यशवंतपूर
"
1372,"गुमला
"
1373,"वारंगल
"
1374,"लखीमपूर
"
1375,"वाशी
"
1376,"अनंतनाग
"
1377,"पलामू
"
1378,"इचलकरंजी
"
1379,"इदुकी
"
1380,"नोएडा
"
1381,"श्रीगंगानगर
"
1382,"मिरज
"
1383,"मिरज
"
1384,"उन्नाव
"
1385,"त्र्यंबकेश्र्वर
"
1386,"आज़मगढ़
"
1387,"सतारा
"
1388,"टीकमगढ
"
1389,"पुणे
"
1390,"पिथौरागढ
"
1391,"काँची
"
1392,"बैतूल
"
1393,"पेण
"
1394,"उन्नाव
"
1395,"भरतपूर
"
1396,"आइजोल
"
1397,"कम्पिल
"
1398,"अयोध्या
"
1399,"इचलकरंजी
"
1400,"नोएडा
"
1401,"इंफाळ
"
1402,"कूर्ग
"
1403,"अनंतनाग
"
1404,"रतलाम
"
1405,"अकोला
"
1406,"वदोदरा
"
1407,"भिंड
"
1408,"मेहसाणा
"
1409,"बुलंदशहर
"
1410,"गुरदासपूर
"
1411,"आसनसोल
"
1412,"कन्याकुमारी
"
1413,"वास्को द गामा
"
1414,"पुरी
"
1415,"पाटण
"
1416,"सेनापती
"
1417,"हजारीबाग
"
1418,"खंडाळा
"
1419,"उदगीर
"
1420,"त्रिवेन्द्रम
"
1421,"खुर्जा
"
1422,"मंडी
"
1423,"रत्नागीरी
"
1424,"राजकोट
"
1425,"अंकलेश्वर
"
1426,"कोरेगाव
"
1427,"कन्याकुमारी
"
1428,"श्रीनगर
"
1429,"नेसरी
"
1430,"कूर्ग
"
1431,"राजौरी
"
1432,"अबोहर
"
1433,"सुंदरगड
"
1434,"चंपारण
"
1435,"अंबेगाव
"
1436,"चंद्रपूर
"
1437,"जयनगर
"
1438,"चिपळून
"
1439,"हम्पी
"
1440,"अजरा
"
1441,"अंकलेश्वर
"
1442,"दिल्ली नई दिल्ली
"
1443,"अजरा
"
1444,"अमळनेर
"
1445,"बेरमो
"
1446,"तिनसुकिया
"
1447,"केदारनाथ
"
1448,"जामनगर
"
1449,"कुल्लू
"
1450,"नंदूरबार
"
1451,"पालघर
"
1452,"बीदर
"
1453,"भुसावळ
"
1454,"लाड़नू
"
1455,"पंढरपूर
"
1456,"अंबिकापूर
"
1457,"बेल्लारी
"
1458,"राहुरी
"
1459,"वल्लभग़ड
"
1460,"मिरज
"
1461,"चिखली
"
1462,"भुवनेश्वर
"
1463,"चंपारण
"
1464,"आनंद
"
1465,"बेल्लारी
"
1466,"कायमगंज
"
1467,"गडचिरोली
"
1468,"खटाव
"
1469,"अक्कलकोट
"
1470,"राजकोट
"
1471,"अंबिकापूर
"
1472,"रामग़ड
"
1473,"खेड
"
1474,"वसई
"
1475,"मदुरै
"
1476,"पॉन्डिचेरी
"
1477,"उस्मानाबाद
"
1478,"त्रिवेन्द्रम
"
1479,"गुमला
"
1480,"गोंडा
"
1481,"बीदर
"
1482,"दिल्ली नई दिल्ली
"
1483,"गुरदासपूर
"
1484,"खटाव
"
1485,"नजीबाबाद टाटानगर
"
1486,"अंबेगाव
"
1487,"लखीमपूर-खीरी
"
1488,"गडहिंग्लज
"
1489,"मधुबनी
"
1490,"अलीगढ
"
1491,"दरभंगा
"
1492,"ग्वाल्हेर
"
1493,"उदगाव
"
1494,"इरोड
"
1495,"गंगानगर
"
1496,"श्रीरामपूर
"
1497,"झुंझुनू
"
1498,"त्रिवेन्द्रम
"
1499,"जयसिंगपूर
"
1500,"खटाव
"
1501,"मथुरा
"
1502,"कात्रज
"
1503,"वर्धमान
"
1504,"हाफलांग
"
1505,"वारंगल
"
1506,"साहिबगंज
"
1507,"अहमदाबाद
"
1508,"झारसुगड़ा
"
1509,"प्रयाग
"
1510,"उत्तुर
"
1511,"एर्नाकुलम
"
1512,"नाशिक
"
1513,"कोट्टायम
"
1514,"गडचिरोली
"
1515,"जम्मू
"
1516,"पाटण
"
1517,"हापुड़
"
1518,"आनंद
"
1519,"राजापूर
"
1520,"इंफाळ
"
1521,"बिहार
"
1522,"वर्धा
"
1523,"मैसूर
"
1524,"सुंदरगड
"
1525,"वेंगुर्ला
"
1526,"सावळज
"
1527,"बिहार शरीफ़
"
1528,"उमरगा
"
1529,"हरिद्वार
"
1530,"इरोड
"
1531,"नौगांव
"
1532,"मेरठ
"
1533,"अलवर
"
1534,"अलवर
"
1535,"होशियारपूर
"
1536,"जामताड़ा
"
1537,"हासन
"
1538,"कालीकत
"
1539,"नोएडा
"
1540,"रत्नागीरी
"
1541,"अकलूज
"
1542,"हापुड़
"
1543,"चतरा
"
1544,"कन्याकुमारी
"
1545,"मधेपुरा
"
1546,"राजापूर
"
1547,"जशपूर
"
1548,"चाळीसगाव
"
1549,"रांची
"
1550,"वाई
"
1551,"देवघर
"
1552,"उमरगा
"
1553,"बेगूसराय
"
1554,"कलकत्ता
"
1555,"फिरोजाबाद
"
1556,"गणेशवाडी
"
1557,"चिंचवड
"
1558,"घाटशिला
"
1559,"गोपालपूर
"
1560,"रामपूर
"
1561,"चेन्नई
"
1562,"बिजापूर
"
1563,"बारामती
"
1564,"रीवा
"
1565,"उस्मानाबाद
"
1566,"वाशीम
"
1567,"फिरोजाबाद
"
1568,"वाशी
"
1569,"मधेपुरा
"
1570,"मथुरा
"
1571,"वल्लभग़ड
"
1572,"जळगाव
"
1573,"झरिया
"
1574,"चिंचवड
"
1575,"कुल्लू
"
1576,"जोधपूर
"
1577,"मवाना
"
1578,"जैरुसलेम
"
1579,"आइजोल
"
1580,"गुंटूर
"
1581,"मसूरी
"
1582,"हिंगोली
"
1583,"दुर्गापूर
"
1584,"वेंगुर्ला
"
1585,"लखनौ
"
1586,"लखीमपूर-खीरी
"
1587,"आटपाडी
"
1588,"चिकमंगळूर
"
1589,"खम्मम
"
1590,"भीलवाड़ा
"
1591,"इंदापूर
"
1592,"वाशी
"
1593,"गोंदिया
"
1594,"औरंगाबाद
"
1595,"लडाख
"
1596,"बिहार शरीफ़
"
1597,"सुपौल
"
1598,"कूर्ग
"
1599,"मिरज
"
1600,"सोलन
"
1601,"कानपूर
"
1602,"बिजापूर
"
1603,"परांडा
"
1604,"पुरी
"
1605,"नंदूरबार
"
1606,"परांडा
"
1607,"मैसूर
"
1608,"बीकानेर
"
1609,"बिजापूर
"
1610,"चिखली
"
1611,"भीलवाड़ा
"
1612,"नागपूर
"
1613,"बिजापूर
"
1614,"भुसावळ
"
1615,"ठाणे
"
1616,"हरिद्वार
"
1617,"रामग़ड
"
1618,"कोडरमा
"
1619,"अनंतनाग
"
1620,"नोएडा
"
1621,"पन्हाळा
"
1622,"रायचूर
"
1623,"महाड
"
1624,"मिरज
"
1625,"सोलन
"
1626,"पठानकोट
"
1627,"कायमगंज
"
1628,"चिकमंगळूर
"
1629,"भुवनेश्वर
"
1630,"ताम्ब्रम
"
1631,"गोरखपूर
"
1632,"प्रकाशम
"
1633,"दार्जिलिंग
"
1634,"जैरुसलेम
"
1635,"खम्मम
"
1636,"जशपूर
"
1637,"भोर
"
1638,"राहुरी
"
1639,"प्रयाग
"
1640,"देवगड
"
1641,"मिरज
"
1642,"रायगड
"
1643,"अलवर
"
1644,"रामग़ड
"
1645,"चंदगड
"
1646,"वसई
"
1647,"हिसार
"
1648,"पाटण
"
1649,"लडाख
"
1650,"पटना
"
1651,"बार्शी
"
1652,"गुरदासपूर
"
1653,"जयपूर
"
1654,"चंपारण
"
1655,"जामताड़ा
"
1656,"रोसड़ा
"
1657,"मेहसाणा
"
1658,"एर्नाकुलम
"
1659,"धनबाद
"
1660,"कूचबिहार
"
1661,"जबलपूर
"
1662,"नैनीताल
"
1663,"त्र्यंबकेश्र्वर
"
1664,"पालघर
"
1665,"जयपूर
"
1666,"भुवनेश्वर
"
1667,"सांगोला
"
1668,"गया
"
1669,"इलाहाबाद
"
1670,"कामेवाडी
"
1671,"होशंगाबाद
"
1672,"सिलचर
"
1673,"पटना
"
1674,"दिल्ली नई दिल्ली
"
1675,"फतेहगढ
"
1676,"प्रकाशम
"
1677,"कोरेगाव
"
1678,"कात्रज
"
1679,"कुर्सियांग
"
1680,"हिसार
"
1681,"कोरेगाव
"
1682,"अम्बाला
"
1683,"जुन्नूर
"
1684,"मिर्जापूर
"
1685,"परांडा
"
1686,"उमरगा
"
1687,"कालीकत
"
1688,"इंदापूर
"
1689,"अंजनगाव
"
1690,"पीलीभीत
"
1691,"वेरावल
"
1692,"बारामती
"
1693,"आंबोली
"
1694,"नंदूरबार
"
1695,"अंबिकापूर
"
1696,"कालाहांडी
"
1697,"शिवसागर
"
1698,"पैठण
"
1699,"रामटेक
"
1700,"आंध्रप्रदेश
"
1701,"इस्लामपूर
"
1702,"जयपूर
"
1703,"देवघर
"
1704,"गया
"
1705,"तिरूनेलवेली
"
1706,"प्रयाग
"
1707,"लोणावळा
"
1708,"त्र्यंबकेश्र्वर
"
1709,"गोंडा
"
1710,"दुर्गापूर
"
1711,"पठानकोट
"
1712,"आंध्रप्रदेश
"
1713,"अलवर
"
1714,"नंदूरबार
"
1715,"कुडाळ
"
1716,"कुरुक्षेत्र
"
1717,"रुद्रप्रयाग
"
1718,"कोरेगाव
"
1719,"पिंपरी
"
1720,"गाजीपूर
"
1721,"तिरूनेलवेली
"
1722,"कुर्सियांग
"
1723,"नेल्लूर
"
1724,"जम्मू
"
1725,"पिंजौर
"
1726,"हम्पी
"
1727,"गिरीडीह
"
1728,"सांगली
"
1729,"भरतपूर
"
1730,"कन्याकुमारी
"
1731,"तिनसुकिया
"
1732,"अनंतनाग
"
1733,"घाटमपूर
"
1734,"अक्कलकोट
"
1735,"हनुमानगड
"
1736,"राहुरी
"
1737,"ईटानगर
"
1738,"धारवाड़
"
1739,"कटिहार
"
1740,"पटना
"
1741,"मेहसाणा
"
1742,"बीकानेर
"
1743,"अंकलेश्वर
"
1744,"सीतापूर
"
1745,"कात्रज
"
1746,"रायगड
"
1747,"वर्धमान
"
1748,"धारवाड़
"
1749,"वेल्लूर
"
1750,"गगनबावडा
"
1751,"नंदगाव
"
1752,"बेरमो
"
1753,"विजयवाड़ा
"
1754,"खिद्रापूर
"
1755,"कुचेरा चुनार
"
1756,"जशपूर
"
1757,"मदुरै
"
1758,"पाटण
"
1759,"चांगलांग
"
1760,"रायरंगपूर
"
1761,"कोच्ची
"
1762,"डोडा
"
1763,"ईटानगर
"
1764,"मसूरी
"
1765,"सासवड
"
1766,"बड़ौदा
"
1767,"सांगरूळ
"
1768,"जत
"
1769,"आंध्रप्रदेश
"
1770,"नांदेड
"
1771,"कालीकत
"
1772,"हल्द्वानी
"
1773,"धर्मशाला
"
1774,"आनंद
"
1775,"कलकत्ता
"
1776,"बैतूल
"
1777,"पणजी
"
1778,"त्र्यंबकेश्र्वर
"
1779,"सीतापूर
"
1780,"कम्पिल
"
1781,"मोतिहारी
"
1782,"जैरुसलेम
"
1783,"रीवा
"
1784,"रोपड़
"
1785,"कराड
"
1786,"सलेम
"
1787,"बेल्लारी
"
1788,"सांगरूळ
"
1789,"दार्जिलिंग
"
1790,"विलासपूर
"
1791,"सिमडेगा
"
1792,"जयपूर
"
1793,"जामखेड
"
1794,"रामटेक
"
1795,"इरोड
"
1796,"बड़ौदा
"
1797,"ज्योतीबा
"
1798,"मुजफ्फरनगर
"
1799,"पोर्ट ब्लेअर
"
1800,"त्र्यंबकेश्र्वर
"
1801,"हल्द्वानी
"
1802,"आदिलाबाद
"
1803,"भुज
"
1804,"नौगांव
"
1805,"वर्धमान
"
1806,"रामटेक
"
1807,"नांदेड
"
1808,"बिजनौर
"
1809,"गुरदासपूर
"
1810,"दुमका
"
1811,"लोणावळा
"
1812,"यवतमाळ
"
1813,"रायचूर
"
1814,"देवरिया
"
1815,"हमीरपूर
"
1816,"अलीगढ
"
1817,"ज्योतीबा
"
1818,"रुद्रप्रयाग
"
1819,"लखीमपूर
"
1820,"पीलीभीत
"
1821,"बड़ौदा
"
1822,"जळगाव
"
1823,"बांसवाड़ा
"
1824,"कन्नौज
"
1825,"तासगाव
"
1826,"इंफाळ
"
1827,"कटरा
"
1828,"लुधियाना
"
1829,"माळशीरस
"
1830,"बिजापूर
"
1831,"कलकत्ता
"
1832,"यवतमाळ
"
1833,"रोपड़
"
1834,"उडुपी
"
1835,"परांडा
"
1836,"जत
"
1837,"होशियारपूर
"
1838,"बिजनौर
"
1839,"लोणार
"
1840,"संबलपूर
"
1841,"नंदगाव
"
1842,"बुलंदशहर
"
1843,"हाजीपूर
"
1844,"जम्मू
"
1845,"भरतपूर
"
1846,"फतेहगढ
"
1847,"वसई
"
1848,"खटाव
"
1849,"छिंदवाड़ा
"
1850,"संगमनेर
"
1851,"कुरुक्षेत्र
"
1852,"जबलपूर
"
1853,"पणजी
"
1854,"गुड़गाव
"
1855,"ईटानगर
"
1856,"झुंझुनू
"
1857,"कुल्लू
"
1858,"उल्हासनगर
"
1859,"मथुरा
"
1860,"टीकमगढ
"
1861,"मसूरी
"
1862,"करवीर
"
1863,"हमीरपूर
"
1864,"सोलन
"
1865,"गणेशवाडी
"
1866,"सेनापती
"
1867,"जामताड़ा
"
1868,"एर्नाकुलम
"
1869,"कुडाळ
"
1870,"गोआलपाड़ा
"
1871,"अम्बाला
"
1872,"त्रिचुर
"
1873,"गानगापूर
"
1874,"भोपाळ
"
1875,"विलियमनगर
"
1876,"कूर्ग
"
1877,"केदारनाथ
"
1878,"चूड़ाचांदपूर
"
1879,"गानगापूर
"
1880,"जशपूर
"
1881,"नंदगाव
"
1882,"गुंटूर
"
1883,"अमरावती
"
1884,"हलकर्णी
"
1885,"सुंदरगड
"
1886,"रत्नागढ़
"
1887,"पिपली
"
1888,"फलटन
"
1889,"मोहोळ
"
1890,"शिमोगा
"
1891,"भीलवाड़ा
"
1892,"गोआलपाड़ा
"
1893,"सन्त रविदास नगर
"
1894,"बीकानेर
"
1895,"जोवाई
"
1896,"कालीकत
"
1897,"पिथौरागढ
"
1898,"चंद्रपूर
"
1899,"राजौरी
"
1900,"सांगरूळ
"
1901,"शेगाव
"
1902,"उडुपी
"
1903,"कुर्डूवाडी
"
1904,"नोएडा
"
1905,"कल्याण
"
1906,"राजमुंदरी
"
1907,"रामटेक
"
1908,"मेरठ
"
1909,"राजौरी
"
1910,"आदिलाबाद
"
1911,"उदगीर
"
1912,"हल्द्वानी
"
1913,"वाशी
"
1914,"कुडाळ
"
1915,"शिमोगा
"
1916,"उदयपूर
"
1917,"बिहार शरीफ़
"
1918,"आदिलाबाद
"
1919,"लखीमपूर-खीरी
"
1920,"जशपूर
"
1921,"कायमगंज
"
1922,"नेसरी
"
1923,"मुंबई
"
1924,"राजकोट
"
1925,"नंदूरबार
"
1926,"पुरी
"
1927,"नागरकोइल
"
1928,"फलटन
"
1929,"वाशीम
"
1930,"लाड़नू
"
1931,"डिब्रूगढ
"
1932,"फलटन
"
1933,"गडहिंग्लज
"
1934,"सलेम
"
1935,"वर्धा
"
1936,"कोईमतूर
"
1937,"सिलचर
"
1938,"मोहोळ
"
1939,"नजीबाबाद टाटानगर
"
1940,"अनंतपूर
"
1941,"पॉन्डिचेरी
"
1942,"अमरावती
"
1943,"सांगली
"
1944,"रायचूर
"
1945,"एटा
"
1946,"सिलचर
"
1947,"गुमला
"
1948,"पनवेल
"
1949,"काँची
"
1950,"वास्को द गामा
"
1951,"जमशेदपूर
"
1952,"संबलपूर
"
1953,"राधानगरी
"
1954,"अंबेगाव
"
1955,"साजणी
"
1956,"विशाखापट्टनम
"
1957,"ठाणे
"
1958,"पेण
"
1959,"कालीकत
"
1960,"पिंपरी
"
1961,"उडुपी
"
1962,"नेल्लूर
"
1963,"राजकोट
"
1964,"वेल्लूर
"
1965,"लातूर
"
1966,"कागल
"
1967,"शेगाव
"
1968,"देवघर
"
1969,"तूतीकोरन
"
1970,"हासन
"
1971,"नांदेड
"
1972,"कोल्हापूर
"
1973,"चंडीगढ
"
1974,"उदगाव
"
1975,"वाशी
"
1976,"इरोड
"
1977,"चूड़ाचांदपूर
"
1978,"भागलपूर
"
1979,"कोहिमा
"
1980,"गुंटूर
"
1981,"अनंतपूर
"
1982,"कल्याण
"
1983,"हल्द्वानी
"
1984,"उदगाव
"
1985,"विजयवाड़ा
"
1986,"वाळवा
"
1987,"भुवनेश्वर
"
1988,"देवरिया
"
1989,"त्र्यंबकेश्र्वर
"
1990,"आंबोली
"
1991,"गुवाहाटी
"
1992,"पठानकोट
"
1993,"उदगाव
"
1994,"नाशिक
"
1995,"दुर्ग
"
1996,"नेल्लूर
"
1997,"पोर्ट ब्लेअर
"
1998,"ग्वाल्हेर
"
1999,"लुधियाना
"
2000,"चाळीसगाव
"
2001,"कुंडल
"
2002,"चंपारण
"
2003,"कारवार
"
2004,"टिटलागढ
"
2005,"गया
"
2006,"रांची
"
2007,"दरभंगा
"
2008,"सांगली
"
2009,"इरोड
"
2010,"श्रीनगर
"
2011,"वर्धमान
"
2012,"दार्जिलिंग
"
2013,"फरीदाबाद
"
2014,"भुवनेश्वर
"
2015,"त्र्यंबकेश्र्वर
"
2016,"गोंडा
"
2017,"चंपारण
"
2018,"पोर्ट ब्लेअर
"
2019,"रोपड़
"
2020,"चंदगड
"
2021,"रामनाथपुरम
"
2022,"शिरूर
"
2023,"गया
"
2024,"अक्कलकोट
"
2025,"कुल्लू
"
2026,"आंगलोंग
"
2027,"आग्रा
"
2028,"बारामती
"
2029,"तूतीकोरन
"
2030,"चंपावत
"
2031,"मोतिहारी
"
2032,"पन्हाळा
"
2033,"पेण
"
2034,"श्रीनगर
"
2035,"भुसावळ
"
2036,"पनवेल
"
2037,"रेनापूर
"
2038,"चंद्रपूर
"
2039,"चिंचवड
"
2040,"उदगीर
"
2041,"चंपारण
"
2042,"तुळजापूर
"
2043,"भुसावळ
"
2044,"उमरगा
"
2045,"अंबेगाव
"
2046,"इंदापूर
"
2047,"कोट्टायम
"
2048,"रोपड़
"
2049,"जमशेदपूर
"
2050,"नाशिक
"
2051,"चंपारण
"
2052,"वड्डी
"
2053,"सोलापूर
"
2054,"बैतूल
"
2055,"महाड
"
2056,"विलासपूर
"
2057,"पाटण
"
2058,"दीमापूर
"
2059,"शिरोळ
"
2060,"हल्द्वानी
"
2061,"कोईमतूर
"
2062,"धारवाड़
"
2063,"नागपूर
"
2064,"मुजफ्फरनगर
"
2065,"डोडा
"
2066,"जशपूर
"
2067,"कानपूर
"
2068,"पेण
"
2069,"मंगळवेढा
"
2070,"नेल्लूर
"
2071,"इदुकी
"
2072,"हलकर्णी
"
2073,"कात्रज
"
2074,"शिमला
"
2075,"त्रिची
"
2076,"आइजोल
"
2077,"पणजी
"
2078,"बिजनौर
"
2079,"जालना
"
2080,"रतलाम
"
2081,"पिथौरागढ
"
2082,"खंडाळा
"
2083,"रेनापूर
"
2084,"रत्नागढ़
"
2085,"ताम्ब्रम
"
2086,"पुरी
"
2087,"शिलांग
"
2088,"राहुरी
"
2089,"ज्योतीबा
"
2090,"वेरावल
"
2091,"अजरा
"
2092,"सासवड
"
2093,"जोधपूर
"
2094,"लेह
"
2095,"गोवा
"
2096,"जत
"
2097,"कोडरमा
"
2098,"विशाखापट्टनम
"
2099,"कागल
"
2100,"डोडा
"
2101,"हिसार
"
2102,"बालासोर
"
2103,"अजरा
"
2104,"देवघर
"
2105,"वसई
"
2106,"दार्जिलिंग
"
2107,"केदारनाथ
"
2108,"बैंगलोर
"
2109,"दुर्ग
"
2110,"पणजी
"
2111,"भीलवाड़ा
"
2112,"पंतनगर
"
2113,"तुमकुर
"
2114,"कन्नौज
"
2115,"कुंडल
"
2116,"टिटलागढ
"
2117,"लेह
"
2118,"बेल्लारी
"
2119,"यवतमाळ
"
2120,"कलिंपोंग
"
2121,"लेह
"
2122,"करमाळा
"
2123,"दुमका
"
2124,"सिंधुदुर्ग
"
2125,"झारसुगड़ा
"
2126,"रायबरेली
"
2127,"कोईमतूर
"
2128,"हुपरी
"
2129,"हुपरी
"
2130,"कटिहार
"
2131,"मैसूर
"
2132,"जबलपूर
"
2133,"अमरावती
"
2134,"खटाव
"
2135,"गुरदासपूर
"
2136,"फिरोज़पूर
"
2137,"सतारा
"
2138,"लखीमपूर
"
2139,"बड़ौदा
"
2140,"महाबळेश्वर
"
2141,"ईटानगर
"
2142,"कोल्हापूर
"
2143,"लाड़नू
"
2144,"हिसार
"
2145,"गांधीनगर
"
2146,"विलासपूर
"
2147,"परभणी
"
2148,"अंकलेश्वर
"
2149,"अंजनगाव
"
2150,"अहमदाबाद
"
2151,"उमळवाड
"
2152,"दिल्ली नई दिल्ली
"
2153,"हजारीबाग
"
2154,"हल्द्वानी
"
2155,"खटाव
"
2156,"फतेहगढ
"
2157,"रोपड़
"
2158,"लखीमपूर-खीरी
"
2159,"गणेशवाडी
"
2160,"धर्मशाला
"
2161,"पुरुलिया
"
2162,"गंगटोक
"
2163,"बार्शी
"
2164,"प्रयाग
"
2165,"वास्को द गामा
"
2166,"सिमडेगा
"
2167,"बिजापूर
"
2168,"रुद्रप्रयाग
"
2169,"सन्त रविदास नगर
"
2170,"पालघर
"
2171,"मुंबई
"
2172,"जामखेड
"
2173,"झुंझुनू
"
2174,"फिरोजाबाद
"
2175,"मालेगाव
"
2176,"करवीर
"
2177,"कन्नौज
"
2178,"मदुरै
"
2179,"डिब्रूगढ
"
2180,"पिथौरागढ
"
2181,"बस्ती
"
2182,"अंबिकापूर
"
2183,"अम्बाला
"
2184,"जोधपूर
"
