,Place
1043,"મુઝફ્ફરનગર
"
1044,"કોલ્હાપુર
"
1045,"જંબુસર
"
1046,"હાઝીપુર
"
1047,"રાજગઢ
"
1048,"ધોળકા
"
1049,"ગુરદાસપુર
"
1050,"સિલિગુરી
"
1051,"વલસાડ
"
1052,"લુણાવાડા
"
1053,"ગુડગાંવ
"
1054,"હલ્દ્વાની
"
1055,"અમરાવતી
"
1056,"શિવસાગર
"
1057,"ગુડગાંવ
"
1058,"રાયરંગપુર
"
1059,"પંઢરપુર
"
1060,"જયપુર
"
1061,"દાંતીવાડા
"
1062,"વેરાવળ
"
1063,"લખીમપુર-ખીરી
"
1064,"નાગપુર
"
1065,"ડિંડીગુલ
"
1066,"ફૈસલાબાદ
"
1067,"ગાંધીધામ
"
1068,"ફિરોઝાબાદ
"
1069,"પીલીભીત
"
1070,"હલ્દિયા
"
1071,"અનંતપુર
"
1072,"પલામૂ
"
1073,"પઠાનકોટ
"
1074,"છિંદવાડા
"
1075,"અનંતપુર
"
1076,"ધંધુકા
"
1077,"વેરાવળ
"
1078,"કાંચી
"
1079,"રત્નાગીરી
"
1080,"વર્ધા
"
1081,"ગાજીપુર
"
1082,"ઉસ્માનાબાદ
"
1083,"ફૈસલાબાદ
"
1084,"ખમ્મમ
"
1085,"ઘાટશિલા
"
1086,"ઉમરપાડા
"
1087,"બોકારો
"
1088,"ગુડગાંવ
"
1089,"નૌગાંવ
"
1090,"સુરત
"
1091,"પોંડિચેરી
"
1092,"લીમખેડા
"
1093,"ફતેહગઢ
"
1094,"પોરબંદર
"
1095,"તૂતીકોરન
"
1096,"પાવાપુરી
"
1097,"બેલ્લારી
"
1098,"ઋષિકેષ
"
1099,"અલંગ
"
1100,"તુરા
"
1101,"સંખેડા
"
1102,"હઝારીબાગ
"
1103,"મુંબઈ
"
1104,"દહેગામ
"
1105,"સોમનાથ
"
1106,"સુપોલ
"
1107,"વલ્લભગઢ
"
1108,"બર્ધમાન
"
1109,"ગિરીડીહ
"
1110,"રાયપુર
"
1111,"બેરમો
"
1112,"ગાજીપુર
"
1113,"ઠાણે
"
1114,"ઠાણે
"
1115,"રત્નાગઢ
"
1116,"રાંચી
"
1117,"નવસારી
"
1118,"મુંબઈ
"
1119,"ઊટી
"
1120,"આગ્રા
"
1121,"નરવર
"
1122,"ભોપાલ
"
1123,"વિજયવાડા
"
1124,"હરદોઈ
"
1125,"કૂર્ગ
"
1126,"પાટણ
"
1127,"બેલગાંવ
"
1128,"અકોલા
"
1129,"સંત રવિદાસ નગર
"
1130,"કોચી
"
1131,"ગિરીડીહ
"
1132,"ગોધરા
"
1133,"હલ્દ્વાની
"
1134,"કાંચી
"
1135,"અયોધ્યા
"
1136,"હમીરપુર
"
1137,"બાલાસોર
"
1138,"ગાંધીનગર
"
1139,"બેલ્લારી
"
1140,"નૌગાંવ
"
1141,"ધ્રાંગધ્રાં
"
1142,"રાપર
"
1143,"ગૌહાટી
"
1144,"સુપોલ
"
1145,"આઝમગઢ
"
1146,"સાબરકાંઠા
"
1147,"ચિપલૂણ
"
1148,"અકબરપુર
"
1149,"ધનબાદ
"
1150,"શિનોર
"
1151,"દેહરાદૂન
"
1152,"ગોંડા
"
1153,"અંબિકાપુર
"
1154,"ત્રિચુર
"
1155,"સોમનાથ
"
1156,"ત્રિચુર
"
1157,"રુદ્રપ્રયાગ
"
1158,"અમ્બાલા
"
1159,"કાલીકટ
"
1160,"સુરત
"
1161,"કલિંપોંગ
"
1162,"પુરી
"
1163,"ચોપન
"
1164,"ઇંદોર
"
1165,"ચિપલૂણ
"
1166,"ખમ્મમ
"
1167,"ધંધુકા
"
1168,"બુલંદશહેર
"
1169,"ઉસ્માનાબાદ
"
1170,"રાયપુર
"
1171,"ખેડા
"
1172,"સોપોર
"
1173,"મસૂરી
"
1174,"ખેડા
"
1175,"સાણંદ
"
1176,"રામગઢ
"
1177,"સુપોલ
"
1178,"ઝુંઝુનૂ
"
1179,"જયપુર
"
1180,"સંત રવિદાસ નગર
"
1181,"એટા
"
1182,"ડભોઇ
"
1183,"જાંબુઘોડા
"
1184,"ધંધુકા
"
1185,"ધંધુકા
"
1186,"દેવગઢબારિયા
"
1187,"અમૃતસર
"
1188,"વિશાખાપટનમ
"
1189,"લાડનૂ
"
1190,"અલીગઢ
"
1191,"રત્નાગીરી
"
1192,"કાલાહાંડી
"
1193,"બેલ્લારી
"
1194,"અનંતપુર
"
1195,"રુદ્રપ્રયાગ
"
1196,"દ્વારકા
"
1197,"આઇજોલ
"
1198,"હોશિયારપુર
"
1199,"અમૃતસર
"
1200,"અલવર
"
1201,"પીલીભીત
"
1202,"જોડિયા
"
1203,"ગાંધીનગર
"
1204,"પંઢરપુર
"
1205,"ત્રિચુર
"
1206,"બાંસવાડા
"
1207,"મોકોકચુઆંગ
"
1208,"ખેડા
"
1209,"નાસિક
"
1210,"વીરપુર
"
1211,"રોપડ
"
1212,"જેસલમેર
"
1213,"કેદારનાથ
"
1214,"મુંબઈ
"
1215,"મિરઝાપુર
"
1216,"જામનગર
"
1217,"શિમોગા
"
1218,"ચૂડાચાંદપુર
"
1219,"અમ્બાલા
"
1220,"અંકલેશ્વર
"
1221,"ગુડગાંવ
"
1222,"વાસ્કો ડી ગામા
"
1223,"વડગામ
"
1224,"રત્નાગીરી
"
1225,"બેંગલોર
"
1226,"દેહરાદૂન
"
1227,"કટક
"
1228,"રોપડ
"
1229,"કટક
"
1230,"ત્રિચુર
"
1231,"પુણે
"
1232,"મોતીહરી
"
1233,"અંકલેશ્વર
"
1234,"લદાખ
"
1235,"ખગડિયા
"
1236,"રાજકોટ
"
1237,"નોયડા
"
1238,"ઈટાનગર
"
1239,"આઇજોલ
"
1240,"ભરુચ
"
1241,"કાયમગંજ
"
1242,"કાલાહાંડી
"
1243,"દેવઘર
"
1244,"ભદ્રક
"
1245,"મોકોકચુઆંગ
"
1246,"ડભોઇ
"
1247,"ગોધરા
"
1248,"હમીરપુર
"
1249,"એટા
"
1250,"કોચી
"
1251,"વાસ્કો ડી ગામા
"
1252,"તુમકુર
"
1253,"રત્નાગઢ
"
1254,"અબોહર
"
1255,"ગુંટૂર
"
1256,"ઈમ્ફાલ
"
1257,"કોચી
"
1258,"બરોડા
"
1259,"જોવાઈ
"
1260,"સુપોલ
"
1261,"પંઢરપુર
"
1262,"સેનાપતિ
"
1263,"દ્વારકા
"
1264,"સાણંદ
"
1265,"બેરમો
"
1266,"લેહ
"
1267,"લેહ
"
1268,"રાપર
"
1269,"લખીમપુર
"
1270,"ડભોઇ
"
1271,"પોરબંદર
"
1272,"ઠાણે
"
1273,"ફૈઝાબાદ
"
1274,"જયનગર
"
1275,"દમોહ
"
1276,"ડિંડીગુલ
"
1277,"મધુબની
"
1278,"ગૌહાટી
"
1279,"રાજમુંદરી
"
1280,"ઇંદોર
"
1281,"રાયપુર
"
1282,"તૂતીકોરન
"
1283,"કાલીકટ
"
1284,"રત્નાગીરી
"
1285,"લકનૌ
"
1286,"પોરબંદર
"
1287,"જાંબુઘોડા
"
1288,"બેરમો
"
1289,"ઝાંસી
"
1290,"મધેપુરા
"
1291,"આદિલાબાદ
"
1292,"બિદર
"
1293,"બેરમો
"
1294,"રાયગઢ
"
1295,"ભરતપુર
"
1296,"ત્રિચુર
"
1297,"સેનાપતિ
"
1298,"પિંજોર
"
1299,"ચંપારણ
"
1300,"ભરતપુર
"
1301,"ગ્વાલિયર
"
1302,"ધારવાડ
"
1303,"બિકાનેર
"
1304,"ઉસ્માનાબાદ
"
1305,"લેહ
"
1306,"તામ્બ્રમ
"
1307,"સાહિબગંજ
"
1308,"ખગડિયા
"
1309,"વિશાખાપટનમ
"
1310,"છિંદવાડા
"
1311,"જંબુસર
"
1312,"દેવઘર
"
1313,"અમૃતસર
"
1314,"જલગાંવ
"
1315,"અજમેર
"
1316,"તિરુનેલવેલી
"
1317,"તુએનસાંગ
"
1318,"બિકાનેર
"
1319,"ચિપલૂણ
"
1320,"લીંબડી
"
1321,"પણજી
"
1322,"દુર્ગ
"
1323,"રાયગઢ
"
1324,"રામનાથપુરમ
"
1325,"આઇજોલ
"
1326,"મોરબી
"
1327,"ચિપલૂણ
"
1328,"ગોપાલપુર
"
1329,"જયપુર
"
1330,"વિરમગામ
"
1331,"શ્રીગંગાનગર
"
1332,"ઉદયપુર
"
1333,"રોપડ
"
1334,"હાફ્લાંગ
"
1335,"દાર્જિલિંગ
"
1336,"વાંકાનેર
"
1337,"સેનાપતિ
"
1338,"કોઇમ્બતૂર
"
1339,"દેવગઢબારિયા
"
1340,"ગુડગાંવ
"
1341,"રાયપુર
"
1342,"લદાખ
"
1343,"બિકાનેર
"
1344,"અલંગ
"
1345,"પાવાપુરી
"
1346,"જમ્મૂ
"
1347,"પોર્ટ બ્લેર
"
1348,"એટા
"
1349,"ગંગાનગર
"
1350,"સાવલી
"
1351,"સોમનાથ
"
1352,"ઝુંઝુનૂ
"
1353,"પુણે
"
1354,"રાયપુર
"
1355,"જોડિયા
"
1356,"બિદર
"
1357,"બરોડા
"
1358,"ગયા
"
1359,"ધંધુકા
"
1360,"હાઝીપુર
"
1361,"હલ્દ્વાની
"
1362,"કોચીન
"
1363,"ફતુહા
"
1364,"જશપુર
"
1365,"ચાંગલાંગ
"
1366,"પિંજોર
"
1367,"સિલિગુરી
"
1368,"હાલોલ
"
1369,"ચંપારણ
"
1370,"જમ્મૂ
"
1371,"ભરુચ
"
1372,"વલસાડ
"
1373,"આંધ્રપ્રદેશ
"
1374,"ભુવનેશ્વર
"
1375,"ઋષિકેષ
"
1376,"વિશાખાપટનમ
"
1377,"જયપુર
"
1378,"અલંગ
"
1379,"જૂનાગઢ
"
1380,"રાયપુર
"
1381,"હમ્પી
"
1382,"જલપાઈગુડી
"
1383,"ચોટીલા
"
1384,"દાંતીવાડા
"
1385,"વિલાસપુર
"
1386,"જલંધર
"
1387,"સોલન
"
1388,"વિલાસપુર
"
1389,"ઇંદોર
"
1390,"વાસ્કો ડી ગામા
"
1391,"નરકટિયાગંજ
"
1392,"રામપુર
"
1393,"રુદ્રપ્રયાગ
"
1394,"કુરુક્ષેત્ર
"
1395,"હોશિયારપુર
"
1396,"આઝમગઢ
"
1397,"દ્વારકા
"
1398,"વારાણસી/બનારસ
"
1399,"રાજગઢ
"
1400,"હાફ્લાંગ
"
1401,"રંગારેડ્ડી
"
1402,"હારીજ
"
1403,"નાલગોંડા
"
1404,"સોમનાથ
"
1405,"સોમનાથ
"
1406,"અહમદનગર
"
1407,"તામ્બ્રમ
"
1408,"લખીમપુર-ખીરી
"
1409,"ઘાટશિલા
"
1410,"બસ્તી
"
1411,"હૈદરાબાદ
"
1412,"સુંદરગઢ
"
1413,"કોટ્ટાયમ
"
1414,"કલિંપોંગ
"
1415,"બેતૂલ
"
1416,"છિંદવાડા
"
1417,"હાલોલ
"
1418,"ઉદયપુર
"
1419,"ફિરોઝાબાદ
"
1420,"સાવલી
"
1421,"બર્ધમાન
"
1422,"પંતનગર
"
1423,"ભિંડ
"
1424,"ચેન્નઈ
"
1425,"ઉસ્માનાબાદ
"
1426,"નેલ્લૂર
"
1427,"ગોવા
"
1428,"શિલોંગ
"
1429,"સોલન
"
1430,"તિરુનેલવેલી
"
1431,"કડાણા
"
1432,"વિરમગામ
"
1433,"સોમનાથ
"
1434,"જલગાંવ
"
1435,"હૈદરાબાદ
"
1436,"મંડી
"
1437,"દેવઘર
"
1438,"ધંધુકા
"
1439,"ઇડર
"
1440,"મોતીહરી
"
1441,"પ્રકાશમ
"
1442,"પલામૂ
"
1443,"જલંધર
"
1444,"બોકારો
"
1445,"ગયા
"
1446,"ભીલવાડા
"
1447,"આણંદ
"
1448,"ઋષિકેષ
"
1449,"લીંબડી
"
1450,"પટના
"
1451,"સિલિગુરી
"
1452,"આઝમગઢ
"
1453,"અકબરપુર
"
1454,"બારડોલી
"
1455,"સોપોર
"
1456,"વલસાડ
"
1457,"ફૈસલાબાદ
"
1458,"વેલ્લોર
"
1459,"સિમડેગા
"
1460,"બિજાપુર
"
1461,"સુંદરગઢ
"
1462,"હલ્દ્વાની
"
1463,"ફિરોઝપુર
"
1464,"વલસાડ
"
1465,"કવાંટ
"
1466,"કાયમગંજ
"
1467,"પિથોરાગઢ
"
1468,"ભાગલપુર
"
1469,"દહેગામ
"
1470,"ઊંઝા
"
1471,"ગાજીપુર
"
1472,"નોયડા
"
1473,"ચિકમંગલૂર
"
1474,"શિનોર
"
1475,"પંતનગર
"
1476,"સિમડેગા
"
1477,"વાસ્કો ડી ગામા
"
1478,"ભદ્રક
"
1479,"જલંધર
"
1480,"સાબરકાંઠા
"
1481,"ધ્રોલ
"
1482,"ચિકમંગલૂર
"
1483,"ગોરખપુર
"
1484,"લદાખ
"
1485,"છિંદવાડા
"
1486,"સતારા
"
1487,"શિવસાગર
"
1488,"કોટ્ટાયમ
"
1489,"મુંબઈ
"
1490,"અહમદનગર
"
1491,"અમરાવતી
"
1492,"બેલ્લારી
"
1493,"ફિરોઝપુર
"
1494,"નોયડા
"
1495,"લુધિયાણા
"
1496,"સોલન
"
1497,"અંકલેશ્વર
"
1498,"લકનૌ
"
1499,"નરવર
"
1500,"નેલ્લૂર
"
1501,"ગુડગાંવ
"
1502,"હઝારીબાગ
"
1503,"હાઝીપુર
"
1504,"ઇરોડ
"
1505,"કેદારનાથ
"
1506,"પુણે
"
1507,"ગુડગાંવ
"
1508,"અમદાવાદ
"
1509,"રાયચૂર
"
1510,"ખમ્મમ
"
1511,"સિલિગુરી
"
1512,"ધર્મશાલા
"
1513,"બિલિમોરા
"
1514,"રતલામ
"
1515,"રાપર
"
1516,"દરભંગા
"
1517,"બસ્તી
"
1518,"અંકલેશ્વર
"
1519,"હારીજ
"
1520,"ચંપારણ
"
1521,"બેંગલોર
"
1522,"આસનસોલ
"
1523,"અનંતનાગ
"
1524,"પુણે
"
1525,"સિલિગુરી
"
1526,"જલપાઈગુડી
"
1527,"દુર્ગ
"
1528,"દેવરિયા
"
1529,"રાજકોટ
"
1530,"જશપુર
"
1531,"ઝરિયા
"
1532,"સિલચર
"
1533,"ડોડા
"
1534,"તિરુનેલવેલી
"
1535,"અલવર
"
1536,"દ્વારકા
"
1537,"ધ્રોલ
"
1538,"ભુજ
"
1539,"ગુરદાસપુર
"
1540,"તામ્બ્રમ
"
1541,"પોર્ટ બ્લેર
"
1542,"ચોપન
"
1543,"સાણંદ
"
1544,"કલિંપોંગ
"
1545,"રામપુર
"
1546,"દ્વારકા
"
1547,"તિનસુકિયા
"
1548,"શ્રીનગર
"
1549,"લુધિયાણા
"
1550,"ત્રિચુર
"
1551,"સાલેમ
"
1552,"હાપુડ
"
1553,"સોલન
"
1554,"હમ્પી
"
1555,"અમરેલી
"
1556,"ઈટાનગર
"
1557,"રાજગઢ
"
1558,"મદુરાઈ
"
1559,"હલ્દ્વાની
"
1560,"કોહિમા
"
1561,"પ્રકાશમ
"
1562,"વેલ્લોર
"
1563,"કોટ્ટાયમ
"
1564,"કનૌજ
"
1565,"રાજગઢ
"
1566,"કોલ્હાપુર
"
1567,"ગુડગાંવ
"
1568,"ઉન્નાવ
"
1569,"રંગારેડ્ડી
"
1570,"મદુરાઈ
"
1571,"શિમલા
"
1572,"રાજકોટ
"
1573,"સાવલી
"
1574,"પટના
"
1575,"સાણંદ
"
1576,"કટિહાર
"
1577,"કલોલ
"
1578,"જોધપુર
"
1579,"દહેગામ
"
1580,"સંત રવિદાસ નગર
"
1581,"વીરપુર
"
1582,"બિલિમોરા
"
1583,"કૂર્ગ
"
1584,"પાલીતાણા
"
1585,"શિમલા
"
1586,"સુપોલ
"
1587,"હળવદ
"
1588,"પિંજોર
"
1589,"ઘાટમપુર
"
1590,"અંકલેશ્વર
"
1591,"ભુજ
"
1592,"કાનપુર
"
1593,"પાવાપુરી
"
1594,"ધર્મશાલા
"
1595,"તુરા
"
1596,"બિકાનેર
"
1597,"ડભોઇ
"
1598,"હાસન
"
1599,"ત્રિવેન્દ્રમ
"
1600,"પિથોરાગઢ
"
1601,"બોકારો
"
1602,"ઉસ્માનાબાદ
"
1603,"છિંદવાડા
"
1604,"અંબિકાપુર
"
1605,"ધ્રાંગધ્રાં
"
1606,"અલાહાબાદ
"
1607,"નેલ્લૂર
"
1608,"જલગાંવ
"
1609,"અંકલેશ્વર
"
1610,"ભદ્રક
"
1611,"ઊંઝા
"
1612,"સીતાપુર
"
1613,"ઉસ્માનાબાદ
"
1614,"મુંબઈ
"
1615,"ખેડા
"
1616,"અમૃતસર
"
1617,"કડાણા
"
1618,"કટરા
"
1619,"અજમેર
"
1620,"હળવદ
"
1621,"અમૃતસર
"
1622,"ગાંધીનગર
"
1623,"રત્નાગઢ
"
1624,"લોહરદગ્ગા
"
1625,"મોતીહરી
"
1626,"નોયડા
"
1627,"તુમકુર
"
1628,"આસનસોલ
"
1629,"કાલાહાંડી
"
1630,"હમ્પી
"
1631,"અમૃતસર
"
1632,"કોરબા
"
1633,"ફૈસલાબાદ
"
1634,"પઠાનકોટ
"
1635,"પંતનગર
"
1636,"ઈટાનગર
"
1637,"ચંપાવત
"
1638,"ઇડર
"
1639,"બુલંદશહેર
"
1640,"દિલ્લી, નવી દિલ્લી
"
1641,"હમ્પી
"
1642,"આઇજોલ
"
1643,"પોંડિચેરી
"
1644,"ધંધુકા
"
1645,"રત્નાગઢ
"
1646,"વલ્લભગઢ
"
1647,"પઠાનકોટ
"
1648,"દાર્જિલિંગ
"
1649,"જેસલમેર
"
1650,"લકનૌ
"
1651,"ઝાંસી
"
1652,"સાણંદ
"
1653,"ઇડર
"
1654,"હમીરપુર
"
1655,"દાહોદ
"
1656,"ભાવનગર
"
1657,"સિલચર
"
1658,"એટા
"
1659,"બિહાર
"
1660,"ખગડિયા
"
1661,"સતારા
"
1662,"ભુજ
"
1663,"વરાંગલ
"
1664,"ત્રિચી
"
1665,"હલ્દિયા
"
1666,"ધારવાડ
"
1667,"સંખેડા
"
1668,"એર્નાકુલમ
"
1669,"મહેમદાવાદ
"
1670,"ગોધરા
"
1671,"દાર્જિલિંગ
"
1672,"સિલિગુરી
"
1673,"શિલોંગ
"
1674,"મૈસૂર
"
1675,"નૈનીતાલ
"
1676,"ત્રિચી
"
1677,"રામનાથપુરમ
"
1678,"ઈમ્ફાલ
"
1679,"બેરમો
"
1680,"આણંદ
"
1681,"અમદાવાદ
"
1682,"દિલ્લી, નવી દિલ્લી
"
1683,"ઘાટશિલા
"
1684,"ગંગાનગર
"
1685,"આણંદ
"
1686,"બસ્તી
"
1687,"જલગાંવ
"
1688,"અગરતલા
"
1689,"અમ્બાલા
"
1690,"સંખેડા
"
1691,"બર્ધમાન
"
1692,"સુંદરગઢ
"
1693,"ભાવનગર
"
1694,"લુધિયાણા
"
1695,"બેલગાંવ
"
1696,"લીંબડી
"
1697,"પઠાનકોટ
"
1698,"ફતુહા
"
1699,"રામગઢ
"
1700,"છોટાઉદેપુર
"
1701,"નાગપુર
"
1702,"સુરત
"
1703,"લકનૌ
"
1704,"મંડી
"
1705,"ઘાટશિલા
"
1706,"ભોપાલ
"
1707,"સાહિબગંજ
"
1708,"ગાંધીનગર
"
1709,"ચૂડાચાંદપુર
"
1710,"શિલોંગ
"
1711,"જબલપુર
"
1712,"જેસલમેર
"
1713,"મદુરાઈ
"
1714,"ભોપાલ
"
1715,"હઝારીબાગ
"
1716,"વડગામ
"
1717,"બિકાનેર
"
1718,"કોડરમા
"
1719,"જયનગર
"
1720,"ત્રિચુર
"
1721,"અંબિકાપુર
"
1722,"આણંદ
"
1723,"રાજગઢ
"
1724,"ઘાટમપુર
"
1725,"સુરેન્દ્રનગર
"
1726,"એર્નાકુલમ
"
1727,"સાબરકાંઠા
"
1728,"કોલ્હાપુર
"
1729,"ભીલવાડા
"
1730,"મહુવા
"
1731,"કોચી
"
1732,"નરકટિયાગંજ
"
1733,"વેલ્લોર
"
1734,"મધુબની
"
1735,"માંડવી
"
1736,"ધનબાદ
"
1737,"પાલનપુર
"
1738,"કવાંટ
"
1739,"ઘાટમપુર
"
1740,"ભરતપુર
"
1741,"આસનસોલ
"
1742,"સુરત
"
1743,"આંધ્રપ્રદેશ
"
1744,"કૂર્ગ
"
1745,"જંબુસર
"
1746,"નૌગાંવ
"
1747,"સોમનાથ
"
1748,"ચેન્નઈ
"
1749,"નાલગોંડા
"
1750,"હરિદ્વાર
"
1751,"રાયપુર
"
1752,"સોમનાથ
"
1753,"બેલ્લારી
"
1754,"મહુવા
"
1755,"હરદોઈ
"
1756,"બાલાસોર
"
1757,"બેગૂસરાય
"
1758,"અંબિકાપુર
"
1759,"ગોધરા
"
1760,"બિહાર
"
1761,"કોલ્હાપુર
"
1762,"ભરતપુર
"
1763,"વરાંગલ
"
1764,"ઇંદોર
"
1765,"હરિદ્વાર
"
1766,"ઉમરપાડા
"
1767,"ડિંડીગુલ
"
1768,"બિદર
"
1769,"ચોપન
"
1770,"ઇડર
"
1771,"નાસિક
"
1772,"જાંબુઘોડા
"
1773,"ગયા
"
1774,"રત્નાગઢ
"
1775,"નાલગોંડા
"
1776,"કટરા
"
1777,"રંગારેડ્ડી
"
1778,"વીરપુર
"
1779,"તિનસુકિયા
"
1780,"રાજકોટ
"
1781,"ભિંડ
"
1782,"કવાંટ
"
1783,"બિહાર
"
1784,"મસૂરી
"
1785,"સાલેમ
"
1786,"અહમદનગર
"
1787,"અનંતપુર
"
1788,"સંત રવિદાસ નગર
"
1789,"ભાગલપુર
"
1790,"સીતાપુર
"
1791,"જલંધર
"
1792,"કાલાહાંડી
"
1793,"સેનાપતિ
"
1794,"કૂર્ગ
"
1795,"કલિંપોંગ
"
1796,"ચિપલૂણ
"
1797,"મોરબી
"
1798,"અલાહાબાદ
"
1799,"પાલીતાણા
"
1800,"આસનસોલ
"
1801,"ગોરખપુર
"
1802,"બારડોલી
"
1803,"રુદ્રપ્રયાગ
"
1804,"ઈમ્ફાલ
"
1805,"બિહાર શરીફ
"
1806,"જમ્મૂ
"
1807,"હમીરપુર
"
1808,"કટક
"
1809,"નરકટિયાગંજ
"
1810,"સંબલપુર
"
1811,"અમરાવતી
"
1812,"ફિરોઝપુર
"
1813,"લેહ
"
1814,"પિંજોર
"
1815,"તંજાવુર
"
1816,"ચોપન
"
1817,"એટા
"
1818,"ભાવનગર
"
1819,"મીરટ
"
1820,"સોમનાથ
"
1821,"અજમેર
"
1822,"ઈમ્ફાલ
"
1823,"જશપુર
"
1824,"બિદર
"
1825,"અલીગઢ
"
1826,"હૈદરાબાદ
"
1827,"કટરા
"
1828,"વલ્લભગઢ
"
1829,"પિપલી
"
1830,"સંત રવિદાસ નગર
"
1831,"સાલેમ
"
1832,"રાયચૂર
"
1833,"હમીરપુર
"
1834,"લખીમપુર-ખીરી
"
1835,"આસનસોલ
"
1836,"ગોંડલ
"
1837,"ચેન્નઈ
"
1838,"સંત રવિદાસ નગર
"
1839,"દિલ્લી, નવી દિલ્લી
"
1840,"ધોળકા
"
1841,"સેનાપતિ
"
1842,"રાયપુર
"
1843,"નડીઆદ
"
1844,"ભુવનેશ્વર
"
1845,"ગંગટોક
"
1846,"ઘાટમપુર
"
1847,"મધેપુરા
"
1848,"સાબરકાંઠા
"
1849,"ચોપન
"
1850,"ગયા
"
1851,"ગોંડલ
"
1852,"બિલાસપુર
"
1853,"સાણંદ
"
1854,"કોઇમ્બતૂર
"
1855,"ચૂડાચાંદપુર
"
1856,"ડભોઇ
"
1857,"મહુવા
"
1858,"જલગાંવ
"
1859,"હાફ્લાંગ
"
1860,"ભરતપુર
"
1861,"બસ્તી
"
1862,"સાહિબગંજ
"
1863,"કટક
"
1864,"વલસાડ
"
1865,"અમૃતસર
"
1866,"ઇંદોર
"
1867,"ધારવાડ
"
1868,"જામનગર
"
1869,"જાંબુઘોડા
"
1870,"વેલ્લોર
"
1871,"નવસારી
"
1872,"રંગારેડ્ડી
"
1873,"જોધપુર
"
1874,"રાંચી
"
1875,"કોહિમા
"
1876,"ચંપાવત
"
1877,"ભરુચ
"
1878,"ફિરોઝપુર
"
1879,"રોસડા
"
1880,"નેલ્લૂર
"
1881,"મૈસૂર
"
1882,"જયપુર
"
1883,"ઘાટશિલા
"
1884,"મિરઝાપુર
"
1885,"આદિલાબાદ
"
1886,"દુર્ગાપુર
"
1887,"બિલાસપુર
"
1888,"સંખેડા
"
1889,"નાલગોંડા
"
1890,"લુધિયાણા
"
1891,"ઝાંસી
"
1892,"જામતાડા
"
1893,"દેવગઢબારિયા
"
1894,"યશવંતપુર
"
1895,"ઠાણે
"
1896,"હોશંગાબાદ
"
1897,"સાવલી
"
1898,"બુલંદશહેર
"
1899,"કેદારનાથ
"
1900,"જબલપુર
"
1901,"રાયચૂર
"
1902,"હલ્દિયા
"
1903,"બારડોલી
"
1904,"અમદાવાદ
"
1905,"હાસન
"
1906,"તુએનસાંગ
"
1907,"લદાખ
"
1908,"અલાહાબાદ
"
1909,"પોંડિચેરી
"
1910,"કોહિમા
"
1911,"અલાહાબાદ
"
1912,"મધુબની
"
1913,"મુઝફ્ફરનગર
"
1914,"ચાંગલાંગ
"
1915,"જોધપુર
"
1916,"કોચી
"
1917,"ઘાટમપુર
"
1918,"ભદ્રક
"
1919,"ગયા
"
1920,"બિલાસપુર
"
1921,"લાડનૂ
"
1922,"અમદાવાદ
"
1923,"દેવઘર
"
1924,"સંખેડા
"
1925,"બેતૂલ
"
1926,"કોહિમા
"
1927,"રોસડા
"
1928,"જોધપુર
"
1929,"અનંતનાગ
"
1930,"બારડોલી
"
1931,"મેહસાણા
"
1932,"સાહિબગંજ
"
1933,"ઝરિયા
"
1934,"મુંબઈ
"
1935,"પ્રકાશમ
"
1936,"પટના
"
1937,"હાફ્લાંગ
"
1938,"જોવાઈ
"
1939,"નડીઆદ
"
1940,"શિમોગા
"
1941,"એટા
"
1942,"સંખેડા
"
1943,"ચાંગલાંગ
"
1944,"મધેપુરા
"
1945,"અલીગઢ
"
1946,"એર્નાકુલમ
"
1947,"ઊટી
"
1948,"સાલેમ
"
1949,"કોડરમા
"
1950,"ત્રિચી
"
1951,"સિહોર
"
1952,"રામનાથપુરમ
"
1953,"લુધિયાણા
"
1954,"ગોધરા
"
1955,"ભોપાલ
"
1956,"ગુડગાંવ
"
1957,"જાંબુઘોડા
"
1958,"પાલનપુર
"
1959,"બિકાનેર
"
1960,"અજમેર
"
1961,"નોયડા
"
1962,"તંજાવુર
"
1963,"શિલોંગ
"
1964,"રાજગઢ
"
1965,"રાજગઢ
"
1966,"લાડનૂ
"
1967,"સોમનાથ
"
1968,"રામપુર
"
1969,"કટક
"
1970,"મેહસાણા
"
1971,"વાંકાનેર
"
1972,"લખીમપુર-ખીરી
"
1973,"નસવાડી
"
1974,"પલામૂ
"
1975,"વિજયવાડા
"
1976,"ભરતપુર
"
1977,"વડગામ
"
1978,"અમરેલી
"
1979,"તામ્બ્રમ
"
1980,"કોડરમા
"
1981,"વરાંગલ
"
1982,"પિંજોર
"
1983,"કન્યાકુમારી
"
1984,"છિંદવાડા
"
1985,"કટરા
"
1986,"પાવાપુરી
"
1987,"કાંચી
"
1988,"કોટ્ટાયમ
"
1989,"લખીમપુર
"
1990,"ગયા
"
1991,"ગોંડા
"
1992,"રંગારેડ્ડી
"
1993,"ગાજીપુર
"
1994,"ગાંધીધામ
"
1995,"કલકત્તા
"
1996,"ઊટી
"
1997,"અનંતપુર
"
1998,"ફૈસલાબાદ
"
1999,"ભીલવાડા
"
2000,"સુરત
"
2001,"જમશેદપુર
"
2002,"ગાંધીધામ
"
2003,"લીંબડી
"
2004,"ફતુહા
"
2005,"સુપોલ
"
2006,"નડીઆદ
"
2007,"એર્નાકુલમ
"
2008,"દહેગામ
"
2009,"મદુરાઈ
"
